id;"Comp. Word";Frequency;"Grammatical Feature";Pronunciation;"English Translation";Position;Kanji;KanjiID
17373;石壁;29;"general noun";isikabe;"stone wall";L;石;1140
17374;石槨;29;"general noun";sekkaku;"stone burial chamber";L;石;1140
18835;石塊;19;"general noun";isikure;stone;L;石;1140
18836;石斧;19;"general noun";sekihu;"stone axe";L;石;1140
19217;石刻;17;"general noun";sekkoku;"stone carving or engraving";L;石;1140
19425;石榴;16;"general noun";zakuro;pomegranate;L;石;1140
20117;石高;13;"general noun";kokudaka;yield;L;石;1140
20118;石蕗;13;"general noun";tuwabuki;"Japanese silverleaf";L;石;1140
20643;石筍;11;"general noun";sekizyun;stalagmite;L;石;1140
20939;石投;10;"general noun";isinagi;"striped jewfish";L;石;1140
23141;石墨;5;"general noun";sekiboku;graphite;L;石;1140
23142;石鏃;5;"general noun";sekizoku;"flint arrowhead";L;石;1140
23786;石持;4;"general noun";isimoti;"white croaker";L;石;1140
24554;石組;3;"general noun";isigumi;"arrangement of stones in a garden";L;石;1140
25561;石竹;2;"general noun";sekitiku;"China pink";L;石;1140
25562;石盤;2;"general noun";sekiban;slate;L;石;1140
25563;石粉;2;"general noun";isiko;"stone or feldspar or limestone dust or powder";L;石;1140
27049;石女;1;"general noun";umazume;woman;L;石;1140
3181;化石;2416;"light-verb -suru attached";kaseki;fossil;R;石;1140
4623;布石;1278;"light-verb -suru attached";huseki;"strategic arrangement of go stones";R;石;1140
4732;宝石;1219;"general noun";hooseki;gem;R;石;1140
5700;墓石;843;"general noun";hakaisi;tombstone;R;石;1140
6127;大石;728;"general noun";ooisi;"large stone";R;石;1140
6183;岩石;711;"general noun";ganseki;rock;R;石;1140
6671;投石;602;"light-verb -suru attached";tooseki;"stone throwing";R;石;1140
6679;盤石;601;"general noun";banzyaku;"huge rock";R;石;1140
7085;一石;530;"general noun";isseki;"one game";R;石;1140
7400;定石;482;"general noun";zyooseki;"established tactic";R;石;1140
7703;磁石;436;"general noun";zisyaku;magnet;R;石;1140
7980;小石;400;"general noun";koisi;pebble;R;石;1140
9157;白石;280;"general noun";siroisi;"white stone";R;石;1140
9224;鉱石;273;"general noun";kooseki;ore;R;石;1140
9364;黒石;262;"general noun";kuroisi;"black stone";R;石;1140
9525;原石;249;"general noun";genseki;ore;R;石;1140
10097;落石;214;"light-verb -suru attached";rakuseki;"falling rocks";R;石;1140
10140;懐石;210;"general noun";kaiseki;"simple meal eaten before tea is served";R;石;1140
10623;結石;184;"general noun";kesseki;calculus;R;石;1140
11360;隕石;152;"general noun";inseki;meteorite;R;石;1140
11465;礎石;147;"general noun";soseki;"foundation stone";R;石;1140
12550;軽石;110;"general noun";karuisi;"pumice stone";R;石;1140
13190;敷石;93;"general noun";sikiisi;"paving stone";R;石;1140
13497;採石;85;"light-verb -suru attached";saiseki;quarrying;R;石;1140
13553;碁石;84;"general noun";goisi;"Go pieces";R;石;1140
14064;縁石;72;"general noun";enseki;curb;R;石;1140
14300;重石;68;"general noun";omosi;"stone weight";R;石;1140
14593;胆石;63;"general noun";tanseki;gallstones;R;石;1140
14765;歯石;60;"general noun";siseki;"dental calculus";R;石;1140
15087;砕石;55;"general noun";saiseki;"broken stone";R;石;1140
15171;土石;54;"general noun";doseki;"earth and stones";R;石;1140
15245;庭石;53;"general noun";niwaisi;"garden stone";R;石;1140
17389;長石;29;"general noun";tyooseki;feldspar;R;石;1140
17514;砥石;28;"general noun";toisi;whetstone;R;石;1140
17833;輝石;25;"general noun";kiseki;pyroxene;R;石;1140
17838;玉石;25;"general noun";gyokuseki;"gems and stones";R;石;1140
18301;金石;22;"general noun";kinseki;"minerals and rocks";R;石;1140
19129;滑石;17;"general noun";kasseki;talc;R;石;1140
19821;捨石;14;"general noun";suteisi;"ornamental garden stone";R;石;1140
20120;切石;13;"general noun";kiriisi;"hewn stone";R;石;1140
20431;碑石;12;"general noun";hiseki;"stone monument";R;石;1140
20435;飛石;12;"general noun";tobiisi;"stepping stones";R;石;1140
20718;磐石;11;"general noun";banzyaku;"huge rock";R;石;1140
21403;盆石;9;"general noun";bonseki;"tray-landscape foundation stone";R;石;1140
21409;木石;9;"general noun";bokuseki;"trees and stones";R;石;1140
21839;流石;8;"general noun";sasuga;"as one would expect";R;石;1140
22302;流石;7;"adjectival noun, na-adjective";sasuga;"as one would expect";R;石;1140
23468;温石;4;"general noun";onzyaku;"heated stone";R;石;1140
23576;珪石;4;"general noun";keiseki;silica;R;石;1140
23856;柱石;4;"general noun";tyuuseki;pillar;R;石;1140
23892;転石;4;"general noun";tenseki;"rolling stone";R;石;1140
24879;薬石;3;"general noun";yakuseki;"various medicines";R;石;1140
25485;硝石;2;"general noun";syooseki;saltpeter;R;石;1140
26082;蝋石;2;"general noun";rooseki;agalmatolite;R;石;1140
27078;泉石;1;"general noun";senseki;"springs and rocks";R;石;1140
27289;鉄石;1;"general noun";tesseki;"iron and stone";R;石;1140
540;赤字;20959;"general noun";akazi;deficit;L;赤;1141
5300;赤軍;989;"general noun";sekigun;"Red Army";L;赤;1141
7267;赤色;504;"general noun";akairo;red;L;赤;1141
9047;赤道;289;"general noun";sekidoo;equator;L;赤;1141
9585;赤旗;245;"general noun";akahata;"red flag";L;赤;1141
10368;赤飯;198;"general noun";sekihan;"for auspicious occasions";L;赤;1141
10531;赤土;189;"general noun";akatuti;"red clay";L;赤;1141
10628;赤松;184;"general noun";akamatu;"Japanese red pine";L;赤;1141
11292;赤毛;154;"general noun";akage;redhead;L;赤;1141
11957;赤身;129;"general noun";akami;"lean meat";L;赤;1141
12143;赤潮;123;"general noun";akasio;"red tide";L;赤;1141
12718;赤子;105;"general noun";akago;baby;L;赤;1141
13011;赤木;97;"general noun";akagi;"bishop wood";L;赤;1141
13088;赤痢;95;"general noun";sekiri;dysentery;L;赤;1141
13177;赤目;93;"general noun";akame;"red eyes";L;赤;1141
13468;赤面;86;"light-verb -suru attached";sekimen;blushing;L;赤;1141
13636;赤門;82;"general noun";akamon;"red gate";L;赤;1141
13895;赤紙;76;"general noun";akagami;"draft papers";L;赤;1141
15235;赤口;53;"general noun";syakku;"unlucky for all activities, with only the period around noon being auspicious";L;赤;1141
15385;赤地;51;"general noun";akazi;"red cloth";L;赤;1141
16014;赤銅;43;"general noun";syakudoo;hakudo;L;赤;1141
17375;赤貧;29;"general noun";sekihin;"extreme poverty";L;赤;1141
18651;赤熊;20;"general noun";syaguma;"yak hair dyed red";L;赤;1141
18652;赤帽;20;"general noun";akaboo;redcap;L;赤;1141
19625;赤心;15;"general noun";sekisin;sincerity;L;赤;1141
19626;赤本;15;"general noun";akahon;"pulp fiction";L;赤;1141
19860;赤貝;14;"general noun";akagai;"blood clam";L;赤;1141
20119;赤札;13;"general noun";akahuda;"goods sold";L;赤;1141
22129;赤化;7;"light-verb -suru attached";sekka;Sovietize;L;赤;1141
22606;赤恥;6;"general noun";akahazi;shame;L;赤;1141
23143;赤錆;5;"general noun";akasabi;rust;L;赤;1141
23787;赤蛙;4;"general noun";akagaeru;"any brown or reddish-brown frog";L;赤;1141
24555;赤金;3;"general noun";akagane;copper;L;赤;1141
25565;赤樫;2;"general noun";akagasi;"Japanese evergreen oak";L;赤;1141
25566;赤誠;2;"general noun";sekisei;sincerity;L;赤;1141
27052;赤肌;1;"general noun";akahada;"grazed skin";L;赤;1141
27053;赤腹;1;"general noun";akahara;"brown-headed thrush";L;赤;1141
27054;赤裸;1;"general noun";akahadaka;"stark naked";L;赤;1141
27055;赤裸;1;"adjectival noun, na-adjective";sekira;"stark naked";L;赤;1141
27056;赤燐;1;"general noun";sekirin;"red phosphorus";L;赤;1141
18039;真赤;24;"adjectival noun, na-adjective";makka;"bright red";R;赤;1141
23942;発赤;4;"light-verb -suru attached";hasseki;rubefaction;R;赤;1141
26965;真赤;1;"general noun";makka;"bright red";R;赤;1141
6193;昔話;709;"general noun";mukasibanasi;folklore;L;昔;1142
16091;昔日;42;"general noun";sekizitu;"old days";L;昔;1142
27048;昔時;1;"possible to use as an adverb";sekizi;"old times";L;昔;1142
8868;一昔;305;"general noun";hitomukasi;ages;R;昔;1142
10450;今昔;194;"general noun";konzyaku;"past and present";R;昔;1142
10871;大昔;172;"possible to use as an adverb";oomukasi;"great antiquity";R;昔;1142
24152;往昔;3;"general noun";ooseki;"ancient times";R;昔;1142
24303;古昔;3;"general noun";koseki;"ancient times";R;昔;1142
5326;席上;980;"possible to use as an adverb";sekizyoo;"at the meeting";L;席;1144
6916;席巻;556;"light-verb -suru attached";sekken;"sweeping conquest";L;席;1144
15833;席次;45;"general noun";sekizi;"order of seats";L;席;1144
16172;席順;41;"general noun";sekizyun;"seating order";L;席;1144
19623;席料;15;"general noun";sekiryoo;"cover charge";L;席;1144
27046;席画;1;"general noun";sekiga;"impromptu drawing composed at a gathering";L;席;1144
27047;席捲;1;"light-verb -suru attached";sekken;"sweeping conquest";L;席;1144
409;出席;26588;"light-verb -suru attached";syusseki;attendance;R;席;1144
833;打席;14278;"general noun";daseki;"batter's box";R;席;1144
870;議席;13462;"general noun";giseki;"parliamentary seat";R;席;1144
948;主席;12342;"general noun";syuseki;head;R;席;1144
1842;同席;5478;"light-verb -suru attached";dooseki;presence;R;席;1144
2215;欠席;4179;"light-verb -suru attached";kesseki;absence;R;席;1144
2539;首席;3457;"general noun";syuseki;head;R;席;1144
3042;座席;2593;"general noun";zaseki;seat;R;席;1144
3954;次席;1680;"general noun";ziseki;associate;R;席;1144
4203;空席;1517;"general noun";kuuseki;vacancy;R;席;1144
4255;寄席;1480;"general noun";yose;"entertainment hall";R;席;1144
4602;客席;1293;"general noun";kyakuseki;"guest seating";R;席;1144
5860;退席;797;"light-verb -suru attached";taiseki;"leaving one's seat";R;席;1144
6516;即席;633;"general noun";sokuseki;extempore;R;席;1144
6588;上席;617;"general noun";zyooseki;seniority;R;席;1144
6738;満席;591;"general noun";manseki;"full house";R;席;1144
7209;全席;512;"general noun";zenseki;"all tickets";R;席;1144
8202;宴席;372;"general noun";enseki;banquet;R;席;1144
8370;定席;356;"general noun";zyooseki;"one's habitual seat";R;席;1144
8811;着席;311;"light-verb -suru attached";tyakuseki;"sit down";R;席;1144
10239;酒席;205;"general noun";syuseki;"drinking party";R;席;1144
11300;陪席;154;"light-verb -suru attached";baiseki;"sitting with one's superior";R;席;1144
11606;列席;142;"light-verb -suru attached";resseki;attendance;R;席;1144
11698;会席;137;"general noun";kaiseki;"meeting place";R;席;1144
12747;升席;104;"general noun";masuseki;"tatami ""box seat"" for four people at sumo, kabuki, etc.";R;席;1144
12817;隣席;103;"general noun";rinseki;"next seat";R;席;1144
14811;臨席;60;"light-verb -suru attached";rinseki;attendance;R;席;1144
15785;末席;46;"general noun";masseki;"lowest seat";R;席;1144
16184;茶席;41;"general noun";tyaseki;"tea room";R;席;1144
16583;一席;36;"general noun";isseki;sitting;R;席;1144
16720;自席;35;"general noun";ziseki;"one's seat";R;席;1144
17743;相席;26;"general noun";aiseki;"sharing a table";R;席;1144
22250;別席;7;"general noun";besseki;"different seat";R;席;1144
22646;貸席;6;"general noun";kasiseki;"room for rent";R;席;1144
24955;枡席;3;"general noun";masuseki;"tatami ""box seat"" for four people at sumo, kabuki, etc.";R;席;1144
122;責任;59232;"general noun";sekinin;duty;L;責;1149
3459;責務;2155;"general noun";sekimu;duty;L;責;1149
3888;自責;1748;"light-verb -suru attached";ziseki;self-condemnation;R;責;1149
4025;引責;1630;"light-verb -suru attached";inseki;"taking responsibility";R;責;1149
4076;問責;1599;"light-verb -suru attached";monseki;blame;R;責;1149
5862;免責;797;"light-verb -suru attached";menseki;"exemption from responsibility";R;責;1149
7057;重責;534;"general noun";zyuuseki;"heavy responsibility";R;責;1149
7440;職責;476;"general noun";syokuseki;"one's duty";R;責;1149
9411;叱責;258;"light-verb -suru attached";sisseki;reprimand;R;責;1149
15145;罪責;54;"general noun";zaiseki;"responsibility or liability for a crime";R;責;1149
16128;呵責;42;"general noun";kasyaku;blame;R;責;1149
22848;譴責;6;"light-verb -suru attached";kenseki;reprimand;R;責;1149
24806;文責;3;"general noun";bunseki;"responsibility for wording of an article";R;責;1149
26587;言責;1;"general noun";genseki;"responsibility for one's words";R;責;1149
518;積極;21800;"adjectival noun, na-adjective";sekkyoku;positive;L;積;1151
3946;積立;1688;"general noun";tumitate;saving;L;積;1151
5146;積雪;1056;"general noun";sekisetu;"fallen snow";L;積;1151
8167;積載;377;"light-verb -suru attached";sekisai;lading;L;積;1151
8414;積算;351;"light-verb -suru attached";sekisan;addition;L;積;1151
10545;積年;188;"general noun";sekinen;years;L;積;1151
14980;積層;57;"light-verb -suru attached";sekisoo;laminating;L;積;1151
18496;積分;21;"light-verb -suru attached";sekibun;integral;L;積;1151
18650;積木;20;"general noun";tumiki;"building blocks";L;積;1151
19005;積雲;18;"general noun";sekiun;"cumulus clouds";L;積;1151
20378;積荷;12;"general noun";tumini;load;L;積;1151
25564;積善;2;"general noun";sekizen;"accumulation of good deeds";L;積;1151
27050;積悪;1;"general noun";sekiaku;"many sins";L;積;1151
27051;積弊;1;"general noun";sekihei;"deep-rooted evil";L;積;1151
1763;面積;5853;"general noun";menseki;area;R;積;1151
2877;蓄積;2846;"light-verb -suru attached";tikuseki;accumulation;R;積;1151
4197;山積;1521;"light-verb -suru attached";sanseki;"lying in piles";R;積;1151
4230;集積;1501;"light-verb -suru attached";syuuseki;accumulation;R;積;1151
4610;累積;1289;"light-verb -suru attached";ruiseki;accumulation;R;積;1151
8614;堆積;330;"light-verb -suru attached";taiseki;pile;R;積;1151
8641;容積;328;"general noun";yooseki;capacity;R;積;1151
8898;見積;303;"light-verb -suru attached";mitumori;estimate;R;積;1151
10569;体積;187;"general noun";taiseki;capacity;R;積;1151
19516;鬱積;16;"light-verb -suru attached";usseki;accumulation;R;積;1151
21502;沖積;8;"general noun";tyuuseki;alluvial;R;積;1151
25673;地積;2;"general noun";tiseki;"area of a piece of land";R;積;1151
25704;沈積;2;"light-verb -suru attached";tinseki;sedimentation;R;積;1151
2964;切断;2695;"light-verb -suru attached";setudan;cutting;L;切;1154
3111;切符;2510;"general noun";kippu;ticket;L;切;1154
3333;切手;2270;"general noun";kitte;stamp;L;切;1154
4407;切実;1386;"adjectival noun, na-adjective";setuzitu;compelling;L;切;1154
5978;切除;767;"light-verb -suru attached";setuzyo;"cut off";L;切;1154
6047;切迫;750;"light-verb -suru attached";seppaku;pressure;L;切;1154
7687;切望;439;"light-verb -suru attached";setuboo;"longing for";L;切;1154
9209;切腹;275;"light-verb -suru attached";seppuku;"ritual suicide";L;切;1154
9463;切開;254;"light-verb -suru attached";sekkai;incision;L;切;1154
15835;切口;45;"general noun";kirikuti;"cut end";L;切;1154
16632;切子;36;"general noun";kiriko;facet;L;切;1154
18046;切削;24;"light-verb -suru attached";sessaku;cutting;L;切;1154
18363;切片;22;"general noun";seppen;segment;L;切;1154
19218;切羽;17;"general noun";seppa;"of a sword";L;切;1154
20120;切石;13;"general noun";kiriisi;"hewn stone";L;切;1154
20644;切々;11;"general noun";setusetu;passionate;L;切;1154
20940;切妻;10;"general noun";kirizuma;gable;L;切;1154
21278;切畑;9;"general noun";kirihata;"hillside farm";L;切;1154
22130;切花;7;"general noun";kiribana;"cut flowers";L;切;1154
22131;切株;7;"general noun";kirikabu;stump;L;切;1154
22607;切字;6;"general noun";kirezi;"punctuation words in haiku, renga, etc. such as ""ya"", ""kana"", ""keri"", etc.";L;切;1154
23144;切身;5;"general noun";kirimi;cut;L;切;1154
23145;切磋;5;"light-verb -suru attached";sessa;polishing;L;切;1154
23788;切傷;4;"general noun";kirikizu;cut;L;切;1154
23789;切替;4;"general noun";kirikae;exchange;L;切;1154
24556;切願;3;"light-verb -suru attached";setugan;entreaty;L;切;1154
24557;切先;3;"general noun";kissaki;point;L;切;1154
25567;切言;2;"light-verb -suru attached";setugen;urging;L;切;1154
25568;切目;2;"general noun";kirime;cut;L;切;1154
27057;切干;1;"general noun";kiribosi;"dried daikon strips";L;切;1154
27058;切札;1;"general noun";kirihuda;"trump card";L;切;1154
27059;切紙;1;"general noun";kirikami;"cut paper";L;切;1154
